,date_orig_id,AWND,PRCP,SNOW,SNWD,TAVG
766,2020-01-16-SJC,53.0,124.0,0.0,0.0,78.0
767,2020-01-16-SLC,66.0,0.0,0.0,50.0,18.0
768,2020-01-16-PDX,31.0,66.0,0.0,0.0,24.0
769,2020-01-16-SEA,45.0,0.0,0.0,0.0,51.0
770,2020-01-16-IND,58.0,0.0,0.0,0.0,-13.5
771,2020-01-16-RSW,24.0,3.0,0.0,0.0,205.5
772,2020-01-16-DEN,71.0,0.0,0.0,0.0,17.0
773,2020-01-16-SNA,23.0,3.0,0.0,0.0,136.0
774,2020-01-16-SMF,59.0,122.0,0.0,0.0,75.0
775,2020-01-16-BWI,66.0,0.0,0.0,0.0,95.0
776,2020-01-16-IAD,85.0,0.0,0.0,0.0,97.0
777,2020-01-16-CVG,64.0,0.0,0.0,0.0,49.0
778,2020-01-16-CMH,28.0,23.0,0.0,0.0,178.0
779,2020-01-16-PHL,68.0,28.0,0.0,0.0,67.0
780,2020-01-16-JFK,98.0,8.0,0.0,0.0,72.0
781,2020-01-16-PIT,85.0,10.0,13.0,0.0,50.0
782,2020-01-16-ORD,52.0,0.0,0.0,0.0,-40.0
783,2020-01-16-DTW,67.0,0.0,0.0,0.0,9.0
784,2020-01-17-DFW,33.0,71.0,0.0,0.0,98.0
785,2020-01-17-CLE,50.0,0.0,0.0,0.0,-21.0
786,2020-01-17-MCO,60.0,0.0,0.0,0.0,222.0
787,2020-01-17-MIA,50.0,30.0,0.0,0.0,235.0
788,2020-01-17-TPA,43.0,0.0,0.0,0.0,219.0
789,2020-01-17-FLL,63.0,38.0,0.0,0.0,231.0
790,2020-01-17-MSY,51.0,0.0,0.0,0.0,191.0
791,2020-01-17-HOU,55.0,10.0,0.0,0.0,190.0
792,2020-01-17-SAT,40.0,5.0,0.0,0.0,181.0
793,2020-01-17-IAH,55.0,3.0,0.0,0.0,183.0
794,2020-01-17-RDU,31.0,0.0,0.0,0.0,66.0
795,2020-01-17-DCA,61.0,0.0,0.0,0.0,23.0
796,2020-01-17-ATL,48.0,0.0,0.0,0.0,103.0
797,2020-01-17-CLT,44.0,0.0,0.0,0.0,75.0
798,2020-01-17-BNA,43.0,0.0,0.0,0.0,33.0
799,2020-01-17-AUS,17.0,28.0,0.0,0.0,135.0
800,2020-01-17-DAL,44.0,81.0,0.0,0.0,112.0
801,2020-01-17-MCI,43.0,53.0,0.0,0.0,-7.5
802,2020-01-17-STL,57.0,201.0,0.0,0.0,-27.0
803,2020-01-17-LGA,86.0,0.0,0.0,0.0,-15.0
804,2020-01-17-EWR,77.0,0.0,0.0,0.0,-12.0
805,2020-01-17-BOS,90.0,0.0,0.0,0.0,-41.0
806,2020-01-17-MKE,56.0,69.0,109.0,0.0,-81.0
807,2020-01-17-MSP,56.0,89.0,119.0,130.0,-141.0
808,2020-01-17-HNL,51.0,0.0,0.0,0.0,233.0
809,2020-01-17-LAS,106.0,0.0,0.0,0.0,0.5
810,2020-01-17-LAX,22.0,18.0,0.0,0.0,128.0
811,2020-01-17-PHX,22.0,0.0,0.0,0.0,129.0
812,2020-01-17-SAN,22.0,46.0,0.0,0.0,144.0
813,2020-01-17-OAK,25.0,0.0,0.0,0.0,83.5
814,2020-01-17-SFO,19.0,0.0,0.0,0.0,81.0
815,2020-01-17-SJC,17.0,3.0,0.0,0.0,83.0
816,2020-01-17-SLC,52.0,46.0,53.0,0.0,50.0
817,2020-01-17-PDX,43.0,48.0,0.0,0.0,23.0
818,2020-01-17-SEA,31.0,5.0,0.0,0.0,29.0
819,2020-01-17-IND,47.0,0.0,0.0,0.0,-33.0
820,2020-01-17-RSW,43.0,0.0,0.0,0.0,177.5
821,2020-01-17-DEN,54.0,0.0,0.0,0.0,28.0
822,2020-01-17-SNA,14.0,30.0,0.0,0.0,139.0
823,2020-01-17-SMF,28.0,0.0,0.0,0.0,50.0
824,2020-01-17-BWI,45.0,0.0,0.0,0.0,13.0
825,2020-01-17-IAD,57.0,0.0,0.0,0.0,10.0
826,2020-01-17-CVG,56.0,0.0,0.0,0.0,-25.0
827,2020-01-17-CMH,40.0,0.0,0.0,0.0,139.0
828,2020-01-17-PHL,68.0,0.0,0.0,0.0,-16.5
829,2020-01-17-JFK,96.0,0.0,0.0,0.0,-12.0
830,2020-01-17-PIT,37.0,5.0,13.0,30.0,-36.0
831,2020-01-17-ORD,47.0,94.0,79.0,0.0,-73.0
832,2020-01-17-DTW,30.0,0.0,0.0,0.0,-50.0
833,2020-01-18-DFW,72.0,3.0,0.0,0.0,132.0
834,2020-01-18-CLE,94.0,104.0,0.0,0.0,14.5
835,2020-01-18-MCO,46.0,0.0,0.0,0.0,207.0
836,2020-01-18-MIA,74.0,0.0,0.0,0.0,237.0
837,2020-01-18-TPA,28.0,0.0,0.0,0.0,206.0
838,2020-01-18-FLL,84.0,0.0,0.0,0.0,229.0
839,2020-01-18-MSY,38.0,15.0,0.0,0.0,223.0
840,2020-01-18-HOU,40.0,132.0,0.0,0.0,206.0
841,2020-01-18-SAT,43.0,0.0,0.0,0.0,193.0
842,2020-01-18-IAH,30.0,3.0,0.0,0.0,206.0
843,2020-01-18-RDU,29.0,36.0,0.0,0.0,44.0
844,2020-01-18-DCA,51.0,64.0,5.0,0.0,-5.0
845,2020-01-18-ATL,35.0,137.0,0.0,0.0,80.0
846,2020-01-18-CLT,26.0,36.0,0.0,0.0,51.0
847,2020-01-18-BNA,71.0,56.0,0.0,0.0,103.0
848,2020-01-18-AUS,49.0,0.0,0.0,0.0,173.0
849,2020-01-18-DAL,56.0,0.0,0.0,0.0,154.0
850,2020-01-18-MCI,56.0,0.0,0.0,0.0,9.0
851,2020-01-18-STL,82.0,188.0,0.0,0.0,36.0
852,2020-01-18-LGA,39.0,46.0,48.0,0.0,-47.0
853,2020-01-18-EWR,35.0,79.0,46.0,0.0,-47.0
854,2020-01-18-BOS,39.0,71.0,76.0,0.0,-77.0
855,2020-01-18-MKE,69.0,79.0,38.0,130.0,1.0
856,2020-01-18-MSP,67.0,15.0,5.0,230.0,-72.0
857,2020-01-18-HNL,47.0,0.0,0.0,0.0,235.0
858,2020-01-18-LAS,65.0,0.0,0.0,0.0,-30.0
859,2020-01-18-LAX,28.0,0.0,0.0,0.0,142.0
860,2020-01-18-PHX,15.0,0.0,0.0,0.0,126.0
861,2020-01-18-SAN,12.0,0.0,0.0,0.0,134.0
862,2020-01-18-OAK,32.0,0.0,0.0,0.0,102.5
863,2020-01-18-SFO,33.0,0.0,0.0,0.0,96.0
864,2020-01-18-SJC,6.0,0.0,0.0,0.0,86.0
865,2020-01-18-SLC,24.0,0.0,0.0,30.0,-5.0
866,2020-01-18-PDX,67.0,114.0,0.0,0.0,38.0
867,2020-01-18-SEA,44.0,86.0,0.0,0.0,54.0
868,2020-01-18-IND,64.0,142.0,0.0,0.0,6.0
869,2020-01-18-RSW,38.0,127.0,0.0,0.0,167.0
870,2020-01-18-DEN,25.0,0.0,0.0,0.0,-10.5
871,2020-01-18-SNA,8.0,0.0,0.0,0.0,144.5
872,2020-01-18-SMF,28.0,0.0,0.0,0.0,69.5
873,2020-01-18-BWI,27.0,89.0,0.0,0.0,-14.0
874,2020-01-18-IAD,43.0,71.0,8.0,0.0,-21.0
875,2020-01-18-CVG,76.0,175.0,0.0,0.0,39.0
876,2020-01-18-CMH,27.0,53.0,0.0,0.0,117.0
877,2020-01-18-PHL,31.0,69.0,0.0,0.0,-8.0
878,2020-01-18-JFK,47.0,147.0,41.0,0.0,-41.0
879,2020-01-18-PIT,53.0,183.0,36.0,30.0,-13.0
880,2020-01-18-ORD,71.0,102.0,0.0,50.0,-15.0
881,2020-01-18-DTW,72.0,208.0,173.0,130.0,-8.0
882,2020-01-19-DFW,30.0,0.0,0.0,0.0,60.0
883,2020-01-19-CLE,95.0,0.0,0.0,0.0,-38.0
884,2020-01-19-MCO,41.0,0.0,0.0,0.0,213.0
885,2020-01-19-MIA,31.0,0.0,0.0,0.0,235.0
886,2020-01-19-TPA,35.0,0.0,0.0,0.0,209.0
887,2020-01-19-FLL,42.0,0.0,0.0,0.0,236.0
888,2020-01-19-MSY,74.0,0.0,0.0,0.0,162.0
889,2020-01-19-HOU,64.0,0.0,0.0,0.0,132.0
890,2020-01-19-SAT,51.0,0.0,0.0,0.0,112.0
891,2020-01-19-IAH,60.0,0.0,0.0,0.0,130.0
892,2020-01-19-RDU,41.0,3.0,0.0,0.0,96.0
893,2020-01-19-DCA,61.0,0.0,0.0,0.0,49.0
894,2020-01-19-ATL,70.0,3.0,0.0,0.0,91.0
895,2020-01-19-CLT,45.0,3.0,0.0,0.0,88.0
896,2020-01-19-BNA,52.0,0.0,0.0,0.0,36.0
897,2020-01-19-AUS,64.0,0.0,0.0,0.0,101.0
898,2020-01-19-DAL,21.0,0.0,0.0,0.0,73.0
899,2020-01-19-MCI,45.0,0.0,0.0,0.0,-74.0
900,2020-01-19-STL,66.0,0.0,0.0,0.0,-63.0
901,2020-01-19-LGA,75.0,0.0,0.0,0.0,37.0
902,2020-01-19-EWR,67.0,0.0,0.0,0.0,33.0
903,2020-01-19-BOS,60.0,5.0,0.0,0.0,7.0
904,2020-01-19-MKE,65.0,0.0,3.0,130.0,-100.0
905,2020-01-19-MSP,43.0,3.0,13.0,200.0,-151.0
906,2020-01-19-HNL,51.0,0.0,0.0,0.0,236.0
907,2020-01-19-LAS,31.0,0.0,0.0,0.0,0.5
908,2020-01-19-LAX,26.0,0.0,0.0,0.0,166.0
909,2020-01-19-PHX,19.0,0.0,0.0,0.0,151.0
910,2020-01-19-SAN,11.0,0.0,0.0,0.0,142.0
911,2020-01-19-OAK,29.0,0.0,0.0,0.0,102.5
912,2020-01-19-SFO,26.0,0.0,0.0,0.0,99.0
913,2020-01-19-SJC,11.0,0.0,0.0,0.0,75.0
914,2020-01-19-SLC,16.0,0.0,0.0,30.0,-12.0
915,2020-01-19-PDX,59.0,0.0,0.0,0.0,64.0
916,2020-01-19-SEA,41.0,8.0,0.0,0.0,90.0
917,2020-01-19-IND,64.0,0.0,0.0,0.0,-96.5
918,2020-01-19-RSW,40.0,5.0,0.0,0.0,119.5
919,2020-01-19-DEN,22.0,0.0,0.0,0.0,-2.5
920,2020-01-19-SNA,10.0,0.0,0.0,0.0,161.0
921,2020-01-19-SMF,13.0,0.0,0.0,0.0,50.0
922,2020-01-19-BWI,71.0,8.0,0.0,0.0,43.0
923,2020-01-19-IAD,66.0,10.0,0.0,0.0,34.0
924,2020-01-19-CVG,69.0,0.0,0.0,0.0,-45.0
925,2020-01-19-CMH,52.0,89.0,0.0,0.0,105.5
926,2020-01-19-PHL,51.0,8.0,0.0,0.0,22.5
927,2020-01-19-JFK,73.0,0.0,0.0,0.0,43.0
928,2020-01-19-PIT,68.0,3.0,8.0,0.0,-20.0
929,2020-01-19-ORD,58.0,0.0,0.0,50.0,-128.0
930,2020-01-19-DTW,61.0,3.0,13.0,100.0,-49.0
931,2020-01-20-DFW,18.0,0.0,0.0,0.0,74.0
932,2020-01-20-CLE,46.0,0.0,0.0,0.0,-29.5
933,2020-01-20-MCO,56.0,0.0,0.0,0.0,159.0
934,2020-01-20-MIA,29.0,0.0,0.0,0.0,228.0
935,2020-01-20-TPA,50.0,0.0,0.0,0.0,144.0
936,2020-01-20-FLL,32.0,0.0,0.0,0.0,219.0
937,2020-01-20-MSY,58.0,0.0,0.0,0.0,93.0
938,2020-01-20-HOU,38.0,0.0,0.0,0.0,105.0
939,2020-01-20-SAT,14.0,0.0,0.0,0.0,96.0
940,2020-01-20-IAH,35.0,0.0,0.0,0.0,98.0
941,2020-01-20-RDU,26.0,0.0,0.0,0.0,10.0
942,2020-01-20-DCA,64.0,0.0,0.0,0.0,-11.0
943,2020-01-20-ATL,55.0,0.0,0.0,0.0,2.0
944,2020-01-20-CLT,41.0,0.0,0.0,0.0,12.0
945,2020-01-20-BNA,45.0,0.0,0.0,0.0,-50.0
946,2020-01-20-AUS,8.0,0.0,0.0,0.0,73.0
947,2020-01-20-DAL,8.0,0.0,0.0,0.0,84.0
948,2020-01-20-MCI,27.0,0.0,0.0,0.0,-102.0
949,2020-01-20-STL,28.0,0.0,0.0,0.0,-78.0
950,2020-01-20-LGA,77.0,0.0,0.0,0.0,-26.0
951,2020-01-20-EWR,68.0,0.0,0.0,0.0,-23.0
952,2020-01-20-BOS,62.0,0.0,0.0,0.0,-34.0
953,2020-01-20-MKE,29.0,0.0,0.0,130.0,-57.0
954,2020-01-20-MSP,23.0,8.0,10.0,200.0,-127.0
955,2020-01-20-HNL,39.0,3.0,0.0,0.0,242.0
956,2020-01-20-LAS,40.0,0.0,0.0,0.0,6.0
957,2020-01-20-LAX,24.0,5.0,0.0,0.0,159.0
958,2020-01-20-PHX,35.0,0.0,0.0,0.0,186.0
959,2020-01-20-SAN,15.0,0.0,0.0,0.0,157.0
960,2020-01-20-OAK,13.0,0.0,0.0,0.0,102.5
961,2020-01-20-SFO,22.0,0.0,0.0,0.0,101.0
962,2020-01-20-SJC,15.0,0.0,0.0,0.0,105.5
963,2020-01-20-SLC,17.0,0.0,0.0,0.0,-9.0
964,2020-01-20-PDX,47.0,0.0,0.0,0.0,72.0
965,2020-01-20-SEA,24.0,0.0,0.0,0.0,101.0
966,2020-01-20-IND,29.0,0.0,0.0,0.0,-63.0
967,2020-01-20-RSW,49.0,0.0,0.0,0.0,58.5
968,2020-01-20-DEN,20.0,0.0,0.0,0.0,20.0
969,2020-01-20-SNA,17.0,0.0,0.0,0.0,155.5
970,2020-01-20-SMF,20.0,0.0,0.0,0.0,69.0
971,2020-01-20-BWI,44.0,0.0,0.0,0.0,-18.0
972,2020-01-20-IAD,60.0,0.0,0.0,0.0,-27.0
973,2020-01-20-CVG,30.0,0.0,0.0,0.0,-74.0
974,2020-01-20-CMH,38.0,0.0,0.0,0.0,34.0
975,2020-01-20-PHL,58.0,0.0,0.0,0.0,-19.0
976,2020-01-20-JFK,81.0,0.0,0.0,0.0,-23.0
977,2020-01-20-PIT,34.0,0.0,3.0,0.0,-76.0
978,2020-01-20-ORD,30.0,0.0,0.0,50.0,-59.0
979,2020-01-20-DTW,28.0,0.0,0.0,100.0,-78.0
980,2020-01-21-DFW,36.0,5.0,0.0,0.0,66.0
981,2020-01-21-CLE,45.0,0.0,0.0,0.0,-43.5
982,2020-01-21-MCO,72.0,0.0,0.0,0.0,101.0
983,2020-01-21-MIA,52.0,0.0,0.0,0.0,164.0
984,2020-01-21-TPA,69.0,0.0,0.0,0.0,94.0
985,2020-01-21-FLL,54.0,0.0,0.0,0.0,149.0
986,2020-01-21-MSY,47.0,0.0,0.0,0.0,70.0
987,2020-01-21-HOU,37.0,0.0,0.0,0.0,103.0
988,2020-01-21-SAT,45.0,0.0,0.0,0.0,104.0
989,2020-01-21-IAH,29.0,0.0,0.0,0.0,89.0
990,2020-01-21-RDU,36.0,0.0,0.0,0.0,-11.0
991,2020-01-21-DCA,52.0,0.0,0.0,0.0,-13.0
992,2020-01-21-ATL,44.0,0.0,0.0,0.0,-9.0
993,2020-01-21-CLT,47.0,0.0,0.0,0.0,-9.0
994,2020-01-21-BNA,37.0,0.0,0.0,0.0,-26.0
995,2020-01-21-AUS,34.0,0.0,0.0,0.0,89.0
996,2020-01-21-DAL,31.0,10.0,0.0,0.0,68.0
997,2020-01-21-MCI,27.0,0.0,0.0,0.0,-63.0
998,2020-01-21-STL,37.0,0.0,0.0,0.0,-53.0
999,2020-01-21-LGA,41.0,0.0,0.0,0.0,-34.0
1000,2020-01-21-EWR,39.0,0.0,0.0,0.0,-32.0
1001,2020-01-21-BOS,34.0,0.0,0.0,0.0,-49.0
1002,2020-01-21-MKE,42.0,0.0,0.0,130.0,-66.0
1003,2020-01-21-MSP,44.0,0.0,0.0,200.0,-133.0
1004,2020-01-21-HNL,20.0,0.0,0.0,0.0,232.0
1005,2020-01-21-LAS,57.0,13.0,0.0,0.0,6.0
1006,2020-01-21-LAX,37.0,8.0,0.0,0.0,153.0
1007,2020-01-21-PHX,17.0,48.0,0.0,0.0,156.0
1008,2020-01-21-SAN,20.0,64.0,0.0,0.0,153.0
1009,2020-01-21-OAK,39.0,23.0,0.0,0.0,111.0
1010,2020-01-21-SFO,40.0,3.0,0.0,0.0,123.0
1011,2020-01-21-SJC,38.0,0.0,0.0,0.0,117.0
1012,2020-01-21-SLC,19.0,3.0,0.0,0.0,9.0
1013,2020-01-21-PDX,54.0,56.0,0.0,0.0,77.0
1014,2020-01-21-SEA,62.0,132.0,0.0,0.0,93.0
1015,2020-01-21-IND,17.0,0.0,0.0,0.0,-32.5
1016,2020-01-21-RSW,43.0,0.0,0.0,0.0,28.0
1017,2020-01-21-DEN,17.0,0.0,0.0,0.0,61.0
1018,2020-01-21-SNA,16.0,5.0,0.0,0.0,147.0
1019,2020-01-21-SMF,38.0,10.0,0.0,0.0,97.0
1020,2020-01-21-BWI,26.0,0.0,0.0,0.0,-26.0
1021,2020-01-21-IAD,45.0,0.0,0.0,0.0,-27.0
1022,2020-01-21-CVG,22.0,0.0,0.0,0.0,-38.0
1023,2020-01-21-CMH,34.0,0.0,0.0,0.0,20.0
1024,2020-01-21-PHL,31.0,0.0,0.0,0.0,-21.5
1025,2020-01-21-JFK,40.0,0.0,0.0,0.0,-34.0
1026,2020-01-21-PIT,21.0,0.0,0.0,0.0,-67.0
1027,2020-01-21-ORD,34.0,0.0,0.0,50.0,-61.0
1028,2020-01-21-DTW,36.0,0.0,0.0,100.0,-52.0
1029,2020-01-22-DFW,56.0,117.0,0.0,0.0,54.0
1030,2020-01-22-CLE,45.0,0.0,0.0,0.0,-30.0
1031,2020-01-22-MCO,72.0,0.0,0.0,0.0,67.0
1032,2020-01-22-MIA,49.0,0.0,0.0,0.0,106.0
1033,2020-01-22-TPA,58.0,0.0,0.0,0.0,80.0
1034,2020-01-22-FLL,60.0,5.0,0.0,0.0,97.0
1035,2020-01-22-MSY,39.0,0.0,0.0,0.0,77.0
1036,2020-01-22-HOU,58.0,356.0,0.0,0.0,114.0
1037,2020-01-22-SAT,25.0,165.0,0.0,0.0,122.0
1038,2020-01-22-IAH,59.0,330.0,0.0,0.0,98.0
1039,2020-01-22-RDU,28.0,0.0,0.0,0.0,2.0
1040,2020-01-22-DCA,20.0,0.0,0.0,0.0,-7.0
1041,2020-01-22-ATL,38.0,0.0,0.0,0.0,15.0
1042,2020-01-22-CLT,34.0,0.0,0.0,0.0,4.0
1043,2020-01-22-BNA,13.0,0.0,0.0,0.0,-3.0
1044,2020-01-22-AUS,25.0,231.0,0.0,0.0,117.0
1045,2020-01-22-DAL,50.0,81.0,0.0,0.0,59.0
1046,2020-01-22-MCI,41.0,7.5,0.0,0.0,14.0
1047,2020-01-22-STL,51.0,18.0,0.0,0.0,-17.0
1048,2020-01-22-LGA,15.0,0.0,0.0,0.0,-5.0
1049,2020-01-22-EWR,17.0,0.0,0.0,0.0,-12.0
1050,2020-01-22-BOS,22.0,0.0,0.0,0.0,-19.0
1051,2020-01-22-MKE,57.0,0.0,0.0,100.0,-28.0
1052,2020-01-22-MSP,37.0,43.0,15.0,200.0,-23.0
1053,2020-01-22-HNL,25.0,0.0,0.0,0.0,229.0
1054,2020-01-22-LAS,52.0,0.0,0.0,0.0,28.0
1055,2020-01-22-LAX,19.0,0.0,0.0,0.0,140.0
1056,2020-01-22-PHX,9.0,0.0,0.0,0.0,130.0
1057,2020-01-22-SAN,17.0,0.0,0.0,0.0,149.0
1058,2020-01-22-OAK,15.0,0.0,0.0,0.0,122.5
1059,2020-01-22-SFO,20.0,0.0,0.0,0.0,122.0
1060,2020-01-22-SJC,11.0,0.0,0.0,0.0,130.5
1061,2020-01-22-SLC,18.0,10.0,0.0,0.0,36.0
1062,2020-01-22-PDX,47.0,23.0,0.0,0.0,79.0
1063,2020-01-22-SEA,43.0,56.0,0.0,0.0,74.0
1064,2020-01-22-IND,25.0,0.0,0.0,0.0,-30.0
1065,2020-01-22-RSW,27.0,0.0,0.0,0.0,45.0
1066,2020-01-22-DEN,49.0,0.0,0.0,0.0,36.5
1067,2020-01-22-SNA,10.0,0.0,0.0,0.0,153.0
1068,2020-01-22-SMF,21.0,0.0,0.0,0.0,114.0
1069,2020-01-22-BWI,10.0,0.0,0.0,0.0,-13.0
1070,2020-01-22-IAD,10.0,0.0,0.0,0.0,-21.0
1071,2020-01-22-CVG,29.0,0.0,0.0,0.0,-29.0
1072,2020-01-22-CMH,32.0,0.0,0.0,0.0,50.5
1073,2020-01-22-PHL,9.0,0.0,0.0,0.0,-2.5
1074,2020-01-22-JFK,17.0,0.0,0.0,0.0,-13.0
1075,2020-01-22-PIT,9.0,0.0,0.0,0.0,-64.0
1076,2020-01-22-ORD,55.0,0.0,0.0,50.0,-27.0
1077,2020-01-22-DTW,40.0,0.0,0.0,100.0,-49.0
1078,2020-01-23-DFW,46.0,10.0,0.0,0.0,84.0
1079,2020-01-23-CLE,48.0,0.0,0.0,0.0,33.5
1080,2020-01-23-MCO,40.0,46.0,0.0,0.0,147.0
1081,2020-01-23-MIA,28.0,79.0,0.0,0.0,173.0
1082,2020-01-23-TPA,43.0,0.0,0.0,0.0,144.0
1083,2020-01-23-FLL,33.0,236.0,0.0,0.0,164.0
1084,2020-01-23-MSY,37.0,86.0,0.0,0.0,130.0
1085,2020-01-23-HOU,42.0,102.0,0.0,0.0,161.0
1086,2020-01-23-SAT,36.0,0.0,0.0,0.0,150.0
1087,2020-01-23-IAH,35.0,25.0,0.0,0.0,152.0
1088,2020-01-23-RDU,21.0,0.0,0.0,0.0,16.0
1089,2020-01-23-DCA,5.0,0.0,0.0,0.0,15.0
1090,2020-01-23-ATL,53.0,53.0,0.0,0.0,58.0
1091,2020-01-23-CLT,33.0,0.0,0.0,0.0,27.0
1092,2020-01-23-BNA,27.0,180.0,0.0,0.0,56.0
1093,2020-01-23-AUS,32.0,0.0,0.0,0.0,138.0
1094,2020-01-23-DAL,32.0,5.0,0.0,0.0,92.0
1095,2020-01-23-MCI,23.0,15.0,0.0,0.0,14.0
1096,2020-01-23-STL,34.0,124.0,41.0,0.0,8.0
1097,2020-01-23-LGA,19.0,0.0,0.0,0.0,33.0
1098,2020-01-23-EWR,15.0,0.0,0.0,0.0,17.0
1099,2020-01-23-BOS,33.0,0.0,0.0,0.0,22.0
1100,2020-01-23-MKE,29.0,53.0,56.0,130.0,1.0
1101,2020-01-23-MSP,30.0,15.0,25.0,200.0,1.0
1102,2020-01-23-HNL,19.0,0.0,0.0,0.0,224.0
1103,2020-01-23-LAS,36.0,0.0,0.0,0.0,8.5
1104,2020-01-23-LAX,23.0,0.0,0.0,0.0,152.0
1105,2020-01-23-PHX,14.0,0.0,0.0,0.0,135.0
1106,2020-01-23-SAN,15.0,0.0,0.0,0.0,146.0
1107,2020-01-23-OAK,21.0,0.0,0.0,0.0,122.0
1108,2020-01-23-SFO,10.0,0.0,0.0,0.0,117.0
1109,2020-01-23-SJC,10.0,0.0,0.0,0.0,122.0
1110,2020-01-23-SLC,16.0,3.0,0.0,0.0,51.0
1111,2020-01-23-PDX,52.0,234.0,0.0,0.0,79.0
1112,2020-01-23-SEA,50.0,251.0,0.0,0.0,105.0
1113,2020-01-23-IND,31.0,0.0,0.0,0.0,36.0
1114,2020-01-23-RSW,33.0,64.0,0.0,0.0,130.5
1115,2020-01-23-DEN,22.0,0.0,0.0,0.0,3.5
1116,2020-01-23-SNA,11.0,0.0,0.0,0.0,164.0
1117,2020-01-23-SMF,9.0,0.0,0.0,0.0,86.0
1118,2020-01-23-BWI,7.0,0.0,0.0,0.0,-8.0
1119,2020-01-23-IAD,7.0,0.0,0.0,0.0,-19.0
1120,2020-01-23-CVG,30.0,33.0,0.0,0.0,28.0
1121,2020-01-23-CMH,40.0,122.0,0.0,0.0,67.0
1122,2020-01-23-PHL,5.0,0.0,0.0,0.0,20.0
1123,2020-01-23-JFK,29.0,0.0,0.0,0.0,14.0
1124,2020-01-23-PIT,11.0,0.0,0.0,0.0,-13.0
1125,2020-01-23-ORD,34.0,43.0,23.0,50.0,-2.0
1126,2020-01-23-DTW,18.0,0.0,0.0,100.0,-7.0
1127,2020-01-24-DFW,42.0,0.0,0.0,0.0,90.0
1128,2020-01-24-CLE,54.0,58.0,0.0,0.0,58.0
1129,2020-01-24-MCO,27.0,0.0,0.0,0.0,192.0
1130,2020-01-24-MIA,20.0,0.0,0.0,0.0,214.0
1131,2020-01-24-TPA,22.0,0.0,0.0,0.0,189.0
1132,2020-01-24-FLL,30.0,51.0,0.0,0.0,207.0
1133,2020-01-24-MSY,40.0,0.0,0.0,0.0,146.0
1134,2020-01-24-HOU,22.0,0.0,0.0,0.0,123.0
1135,2020-01-24-SAT,22.0,0.0,0.0,0.0,128.0
1136,2020-01-24-IAH,13.0,0.0,0.0,0.0,112.0
1137,2020-01-24-RDU,44.0,53.0,0.0,0.0,87.0
1138,2020-01-24-DCA,33.0,0.0,0.0,0.0,49.0
1139,2020-01-24-ATL,33.0,168.0,0.0,0.0,79.0
1140,2020-01-24-CLT,36.0,262.0,0.0,0.0,80.0
1141,2020-01-24-BNA,36.0,23.0,0.0,0.0,84.0
1142,2020-01-24-AUS,14.0,0.0,0.0,0.0,101.0
